id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
157002,Bongao,Bongao,bongao-157002,157002,35,5.033,119.767
157009,Languyan,Languyan,languyan-157009,157009,20,5.267,120.083
157003,Mapun (Cagayan De Tawi-Tawi),Mapun (Cagayan De Tawi-Tawi),mapun-cagayan-de-tawi-tawi-157003,157003,15,7,118.5
157001,Panglima Sugala (Balimbing),Panglima Sugala (Balimbing),panglima-sugala-balimbing-157001,157001,17,5.183,120.017
157010,Sapa-Sapa,Sapa-Sapa,sapa-sapa-157010,157010,23,5.075,120.175
157011,Sibutu,Sibutu,sibutu-157011,157011,16,4.683,119.467
157004,Simunul,Simunul,simunul-157004,157004,15,4.9,119.833
157005,Sitangkai,Sitangkai,sitangkai-157005,157005,9,4.667,119.4
157006,South Ubian,South Ubian,south-ubian-157006,157006,31,5.183,120.483
157007,Tandubas,Tandubas,tandubas-157007,157007,20,5.25,120.283
157008,Turtle Islands,Turtle Islands,turtle-islands-157008,157008,2,6.083,118.317
