id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
037701,Baler,Baler,baler-037701,037701,13,15.767,121.567
037702,Casiguran,Casiguran,casiguran-037702,037702,24,16.28333,122.04444
037703,Dilasag,Dilasag,dilasag-037703,037703,11,16.4,122.217
037704,Dinalungan,Dinalungan,dinalungan-037704,037704,9,16.1,121.77389
037705,Dingalan,Dingalan,dingalan-037705,037705,11,15.383,121.4
037706,Dipaculao,Dipaculao,dipaculao-037706,037706,25,15.983,121.633
037707,Maria Aurora,Maria Aurora,maria-aurora-037707,037707,40,15.783,121.467
037708,San Luis,San Luis,san-luis-037708,037708,18,15.717,121.517
