id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
083701,Abuyog,Abuyog,abuyog-083701,083701,63,10.733,125.017
083702,Alangalang,Alangalang,alangalang-083702,083702,54,11.2,124.85
083703,Albuera,Albuera,albuera-083703,083703,16,10.917,124.7
083705,Babatngon,Babatngon,babatngon-083705,083705,25,11.417,124.85
083706,Barugo,Barugo,barugo-083706,083706,37,11.317,124.733
083707,Bato,Bato,bato-083707,083707,32,11.5,124.45
083708,Baybay,Baybay,baybay-083708,083708,92,10.683,124.8
083710,Burauen,Burauen,burauen-083710,083710,77,10.983,124.9
083713,Calubian,Calubian,calubian-083713,083713,53,11.45,124.417
083714,Capoocan,Capoocan,capoocan-083714,083714,21,11.283,124.65
083715,Carigara,Carigara,carigara-083715,083715,49,11.3,124.683
083717,Dagami,Dagami,dagami-083717,083717,65,11.06111,124.90306
083718,Dulag,Dulag,dulag-083718,083718,45,10.95,125.033
083719,Hilongos,Hilongos,hilongos-083719,083719,51,10.367,124.75
083720,Hindang,Hindang,hindang-083720,083720,20,10.45,124.8
083721,Inopacan,Inopacan,inopacan-083721,083721,20,10.5,124.75
083722,Isabel,Isabel,isabel-083722,083722,24,10.933,124.433
083723,Jaro,Jaro,jaro-083723,083723,46,11.183,124.783
083724,Javier (Bugho),Javier (Bugho),javier-bugho-083724,083724,28,10.8,124.933
083725,Julita,Julita,julita-083725,083725,26,11.4828,124.5047
083726,Kananga,Kananga,kananga-083726,083726,23,11.183,124.567
083728,La Paz,La Paz,la-paz-083728,083728,35,9.5833,123.1167
083729,Leyte,Leyte,leyte-083729,083729,30,11.367,124.483
083730,Macarthur,Macarthur,macarthur-083730,083730,31,10.85,124.95
083731,Mahaplag,Mahaplag,mahaplag-083731,083731,28,10.583,124.983
083733,Matag-Ob,Matag-Ob,matag-ob-083733,083733,21,11.117,124.467
083734,Matalom,Matalom,matalom-083734,083734,30,10.283,124.8
083735,Mayorga,Mayorga,mayorga-083735,083735,16,10.9,125
083736,Merida,Merida,merida-083736,083736,22,10.917,124.533
083738,Ormoc City,Ormoc City,ormoc-city-083738,083738,110,11.02,124.62
083739,Palo,Palo,palo-083739,083739,33,11.1575,124.99083
083740,Palompon,Palompon,palompon-083740,083740,50,11.05,124.383
083741,Pastrana,Pastrana,pastrana-083741,083741,29,11.133,124.883
083742,San Isidro,San Isidro,san-isidro-083742,083742,19,12.4593,123.2659
083743,San Miguel,San Miguel,san-miguel-083743,083743,21,7.65,123.267
083744,Santa Fe,Santa Fe,santa-fe-083744,083744,20,9.3369,125.9433
083745,Tabango,Tabango,tabango-083745,083745,13,11.317,124.367
083746,Tabontabon,Tabontabon,tabontabon-083746,083746,16,11.03,124.97
083747,Tacloban City,Tacloban City,tacloban-city-083747,083747,138,12.1183,123.3465
083748,Tanauan,Tanauan,tanauan-083748,083748,54,11.12,125.02
083749,Tolosa,Tolosa,tolosa-083749,083749,15,11.033,125.017
083750,Tunga,Tunga,tunga-083750,083750,8,11.25,124.75
083751,Villaba,Villaba,villaba-083751,083751,35,11.217,124.4
