id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
128001,Alabel,Alabel,alabel-128001,128001,13,6.083,125.283
128002,Glan,Glan,glan-128002,128002,31,5.817,125.2
128003,Kiamba,Kiamba,kiamba-128003,128003,19,5.983,124.617
128004,Maasim,Maasim,maasim-128004,128004,16,5.867,125
128005,Maitum,Maitum,maitum-128005,128005,19,6.033,124.483
128006,Malapatan,Malapatan,malapatan-128006,128006,12,5.967,125.283
128007,Malungon,Malungon,malungon-128007,128007,31,6.267,125.283
