id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
168501,Basilisa (Rizal),Basilisa (Rizal),basilisa-rizal-168501,168501,27,8.583,123.533
168502,Cagdianao,Cagdianao,cagdianao-168502,168502,14,9.917,125.667
168503,Dinagat,Dinagat,dinagat-168503,168503,12,9.95,125.617
168504,Libjo (Albor),Libjo (Albor),libjo-albor-168504,168504,16,10.2,125.567
168505,Loreto,Loreto,loreto-168505,168505,10,10.35,125.617
168506,San Jose,San Jose,san-jose-168506,168506,12,13.2101,123.4706
168507,Tubajon,Tubajon,tubajon-168507,168507,9,10.3,125.567
