id,name.local,name.en,name.slug,code.id,children_count.municipality,children_count.barangay,geo.lat,geo.lon
087800,Biliran,Biliran,biliran-087800,087800,8,132,11.9376,123.9133
082600,Eastern Samar,Eastern Samar,eastern-samar-082600,082600,23,597,12.8562,123.8641
083700,Leyte,Leyte,leyte-083700,083700,43,1641,12.1183,123.3465
084800,Northern Samar,Northern Samar,northern-samar-084800,084800,24,569,12.523,124.0939
086000,Samar (Western Samar),Samar (Western Samar),samar-western-samar-086000,086000,26,951,12.1457,123.7556
086400,Southern Leyte,Southern Leyte,southern-leyte-086400,086400,19,500,10.6623,124.3661
