id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
035419001,San Agustin,San Agustin,san-agustin-035419001,035419001,2022,12.5689,122.1314
035419002,San Bartolome,San Bartolome,san-bartolome-035419002,035419002,2022,15.9161,120.6254
035419003,San Isidro,San Isidro,san-isidro-035419003,035419003,2022,14.4685,121.0118
035419004,San Joaquin (Pob.),San Joaquin (Pob.),san-joaquin-pob-035419004,035419004,2022,10.6,122.08
035419005,San Jose,San Jose,san-jose-035419005,035419005,2022,12.3528,121.0676
035419006,San Juan,San Juan,san-juan-035419006,035419006,2022,14.604,121.03
035419007,San Nicolas,San Nicolas,san-nicolas-035419007,035419007,2022,16.07,120.7653
035419008,San Pablo,San Pablo,san-pablo-035419008,035419008,2022,14.07,121.325
035419009,San Pedro,San Pedro,san-pedro-035419009,035419009,2022,14.3583,121.0583
035419010,San Roque,San Roque,san-roque-035419010,035419010,2022,12.533,124.867
035419011,Santa Lucia,Santa Lucia,santa-lucia-035419011,035419011,2022,17.1222,120.4494
035419012,Santa Maria,Santa Maria,santa-maria-035419012,035419012,2022,14.82,120.96
035419013,Santiago,Santiago,santiago-035419013,035419013,2022,16.68,121.55
035419014,Santo Rosario,Santo Rosario,santo-rosario-035419014,035419014,2022,15.03,120.68
