id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
045601,Agdangan,Agdangan,agdangan-045601,045601,12,13.867,121.917
045602,Alabat,Alabat,alabat-045602,045602,19,14.1,122.017
045603,Atimonan,Atimonan,atimonan-045603,045603,42,14,121.917
045605,Buenavista,Buenavista,buenavista-045605,045605,37,13.1263,120.6918
045606,Burdeos,Burdeos,burdeos-045606,045606,14,14.84361,121.96972
045607,Calauag,Calauag,calauag-045607,045607,81,13.9575,122.2875
045608,Candelaria,Candelaria,candelaria-045608,045608,25,15.633,119.933
045610,Catanauan,Catanauan,catanauan-045610,045610,46,13.59167,122.325
045615,Dolores,Dolores,dolores-045615,045615,16,15.5662,120.8945
045616,General Luna,General Luna,general-luna-045616,045616,27,12.2984,124.6864
045617,General Nakar,General Nakar,general-nakar-045617,045617,19,14.767,121.617
045618,Guinayangan,Guinayangan,guinayangan-045618,045618,54,13.9,122.45
045619,Gumaca,Gumaca,gumaca-045619,045619,59,13.917,122.1
045620,Infanta,Infanta,infanta-045620,045620,36,14.7425,121.64944
045621,Jomalig,Jomalig,jomalig-045621,045621,5,14.7125,122.36972
045622,Lopez,Lopez,lopez-045622,045622,95,13.883,122.267
045623,Lucban,Lucban,lucban-045623,045623,32,14.11333,121.55694
045624,Lucena City,Lucena City,lucena-city-045624,045624,33,13.7957,121.9207
045625,Macalelon,Macalelon,macalelon-045625,045625,30,13.75,122.133
045627,Mauban,Mauban,mauban-045627,045627,40,14.183,121.717
045628,Mulanay,Mulanay,mulanay-045628,045628,28,13.5,122.417
045629,Padre Burgos,Padre Burgos,padre-burgos-045629,045629,22,10.033,125.017
045630,Pagbilao,Pagbilao,pagbilao-045630,045630,27,13.967,121.7
045631,Panukulan,Panukulan,panukulan-045631,045631,12,14.933,121.817
045632,Patnanungan,Patnanungan,patnanungan-045632,045632,6,14.783,122.183
045633,Perez,Perez,perez-045633,045633,14,14.183,121.933
045634,Pitogo,Pitogo,pitogo-045634,045634,39,7.45,123.317
045635,Plaridel,Plaridel,plaridel-045635,045635,9,13.95,122.017
045636,Polillo,Polillo,polillo-045636,045636,20,14.717,121.95
045637,Quezon,Quezon,quezon-045637,045637,24,16.697,121.6295
045638,Real,Real,real-045638,045638,17,14.667,121.6
045639,Sampaloc,Sampaloc,sampaloc-045639,045639,14,14.167,121.583
045640,San Andres,San Andres,san-andres-045640,045640,7,17.1679,120.4951
045641,San Antonio,San Antonio,san-antonio-045641,045641,20,12.9222,123.7233
045642,San Francisco (Aurora),San Francisco (Aurora),san-francisco-aurora-045642,045642,16,7.95,123.583
045644,San Narciso,San Narciso,san-narciso-045644,045644,24,15.017,120.083
045645,Sariaya,Sariaya,sariaya-045645,045645,43,13.967,121.533
045646,Tagkawayan,Tagkawayan,tagkawayan-045646,045646,45,13.967,122.533
045647,Tayabas,Tayabas,tayabas-045647,045647,66,14.017,121.583
045648,Tiaong,Tiaong,tiaong-045648,045648,31,13.95,121.317
045649,Unisan,Unisan,unisan-045649,045649,36,13.833,121.983
