id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
031401,Angat,Angat,angat-031401,031401,16,14.933,121.033
031402,Balagtas (Bigaa),Balagtas (Bigaa),balagtas-bigaa-031402,031402,9,14.817,120.867
031403,Baliuag,Baliuag,baliuag-031403,031403,27,14.95,120.883
031404,Bocaue,Bocaue,bocaue-031404,031404,19,14.8,120.933
031405,Bulacan,Bulacan,bulacan-031405,031405,14,14.79306,120.87889
031406,Bustos,Bustos,bustos-031406,031406,14,14.95,120.917
031407,Calumpit,Calumpit,calumpit-031407,031407,29,14.917,120.767
031424,Doña Remedios Trinidad,Doña Remedios Trinidad,doa-remedios-trinidad-031424,031424,8,15,121.083
031408,Guiguinto,Guiguinto,guiguinto-031408,031408,14,14.833,120.883
031409,Hagonoy,Hagonoy,hagonoy-031409,031409,26,14.833,120.733
031410,Malolos,Malolos,malolos-031410,031410,51,14.84333,120.81139
031411,Marilao,Marilao,marilao-031411,031411,16,14.75806,120.94806
031412,Meycauayan,Meycauayan,meycauayan-031412,031412,26,14.733,120.95
031413,Norzagaray,Norzagaray,norzagaray-031413,031413,13,14.917,121.05
031414,Obando,Obando,obando-031414,031414,11,14.7,120.917
031415,Pandi,Pandi,pandi-031415,031415,22,14.867,120.95
031416,Paombong,Paombong,paombong-031416,031416,14,14.83111,120.78917
031417,Plaridel,Plaridel,plaridel-031417,031417,19,14.883,120.85
031418,Pulilan,Pulilan,pulilan-031418,031418,19,14.9,120.85
031419,San Ildefonso,San Ildefonso,san-ildefonso-031419,031419,36,15.07889,120.94194
031420,San Jose Del Monte,San Jose Del Monte,san-jose-del-monte-031420,031420,59,14.81389,121.04528
031421,San Miguel,San Miguel,san-miguel-031421,031421,49,15.14583,120.97833
031422,San Rafael,San Rafael,san-rafael-031422,031422,34,14.95,120.967
031423,Santa Maria,Santa Maria,santa-maria-031423,031423,24,14.817,120.95
