id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
126302,Banga,Banga,banga-126302,126302,22,10.6228,122.152
126303,General Santos City (Dadiangas),General Santos City (Dadiangas),general-santos-city-dadiangas-126303,126303,26,8.1693,124.0739
126306,Koronadal,Koronadal,koronadal-126306,126306,27,6.5,124.85
126319,Lake Sebu,Lake Sebu,lake-sebu-126319,126319,19,6.217,124.7
126311,Norala,Norala,norala-126311,126311,14,6.55,124.667
126312,Polomolok,Polomolok,polomolok-126312,126312,23,6.217,125.067
126318,Santo Niño,Santo Niño,santo-nio-126318,126318,10,6.433,124.683
126313,Surallah,Surallah,surallah-126313,126313,17,6.367,124.733
126316,T'Boli,T'Boli,tboli-126316,126316,25,6.2,124.7167
126314,Tampakan,Tampakan,tampakan-126314,126314,14,6.45,124.933
126315,Tantangan,Tantangan,tantangan-126315,126315,13,6.617,124.75
126317,Tupi,Tupi,tupi-126317,126317,15,6.333,124.95
