id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
084801,Allen,Allen,allen-084801,084801,20,12.5,124.283
084802,Biri,Biri,biri-084802,084802,8,12.667,124.383
084803,Bobon,Bobon,bobon-084803,084803,18,12.517,124.567
084804,Capul,Capul,capul-084804,084804,12,12.417,124.183
084805,Catarman,Catarman,catarman-084805,084805,55,12.45,124.65
084806,Catubig,Catubig,catubig-084806,084806,47,12.4,125.05
084807,Gamay,Gamay,gamay-084807,084807,26,12.383,125.3
084808,Laoang,Laoang,laoang-084808,084808,56,12.567,125.017
084809,Lapinig,Lapinig,lapinig-084809,084809,15,12.0833,125.0167
084810,Las Navas,Las Navas,las-navas-084810,084810,53,12.3458,124.7833
084811,Lavezares,Lavezares,lavezares-084811,084811,26,12.533,124.333
084824,Lope De Vega,Lope De Vega,lope-de-vega-084824,084824,22,12.3,124.617
084812,Mapanas,Mapanas,mapanas-084812,084812,13,12.4167,125
084813,Mondragon,Mondragon,mondragon-084813,084813,24,12.517,124.75
084814,Palapag,Palapag,palapag-084814,084814,32,12.55,124.5
084815,Pambujan,Pambujan,pambujan-084815,084815,26,12.567,124.933
084816,Rosario,Rosario,rosario-084816,084816,11,12.517,124.417
084817,San Antonio,San Antonio,san-antonio-084817,084817,10,12.417,124.267
084818,San Isidro,San Isidro,san-isidro-084818,084818,14,12.4593,123.2659
084819,San Jose,San Jose,san-jose-084819,084819,16,13.2101,123.4706
084820,San Roque,San Roque,san-roque-084820,084820,16,12.45,124.6333
084821,San Vicente,San Vicente,san-vicente-084821,084821,7,12.35,124.05
084822,Silvino Lobos,Silvino Lobos,silvino-lobos-084822,084822,26,12.3,124.833
084823,Victoria,Victoria,victoria-084823,084823,16,12.45,124.317
