id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
166701,Alegria,Alegria,alegria-166701,166701,12,9.467,125.583
166702,Bacuag,Bacuag,bacuag-166702,166702,9,9.6,125.633
166704,Burgos,Burgos,burgos-166704,166704,6,10.017,126.067
166706,Claver,Claver,claver-166706,166706,14,9.567,125.733
166707,Dapa,Dapa,dapa-166707,166707,29,9.767,126.05
166708,Del Carmen,Del Carmen,del-carmen-166708,166708,20,9.867,125.967
166710,General Luna,General Luna,general-luna-166710,166710,19,9.8,126.133
166711,Gigaquit,Gigaquit,gigaquit-166711,166711,13,9.583,125.7
166714,Mainit,Mainit,mainit-166714,166714,21,9.533,125.517
166715,Malimono,Malimono,malimono-166715,166715,14,9.617,125.4
166716,Pilar,Pilar,pilar-166716,166716,15,9.867,126.1
166717,Placer,Placer,placer-166717,166717,20,9.65,125.6
166718,San Benito,San Benito,san-benito-166718,166718,6,9.95,126.017
166719,San Francisco (Anao-Aon),San Francisco (Anao-Aon),san-francisco-anao-aon-166719,166719,11,9.733,125.417
166720,San Isidro,San Isidro,san-isidro-166720,166720,12,9.933,126.083
166721,Santa Monica (Sapao),Santa Monica (Sapao),santa-monica-sapao-166721,166721,11,10.01944,126.03889
166722,Sison,Sison,sison-166722,166722,12,9.667,125.533
166723,Socorro,Socorro,socorro-166723,166723,14,9.633,125.95
166724,Surigao City,Surigao City,surigao-city-166724,166724,54,9.78,125.48
166725,Tagana-An,Tagana-An,tagana-an-166725,166725,14,9.7,125.583
166727,Tubod,Tubod,tubod-166727,166727,9,9.567,125.567
