id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
174001,Boac,Boac,boac-174001,174001,61,13.45,121.833
174002,Buenavista,Buenavista,buenavista-174002,174002,15,13.25389,121.94361
174003,Gasan,Gasan,gasan-174003,174003,25,13.317,121.85
174004,Mogpog,Mogpog,mogpog-174004,174004,37,13.47444,121.86139
174005,Santa Cruz,Santa Cruz,santa-cruz-174005,174005,55,13.47667,122.02667
174006,Torrijos,Torrijos,torrijos-174006,174006,25,13.317,122.083
