id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
020901,Basco,Basco,basco-020901,020901,6,20.4496778,121.9698694
020902,Itbayat,Itbayat,itbayat-020902,020902,5,20.767,121.85
020903,Ivana,Ivana,ivana-020903,020903,4,20.367,121.917
020904,Mahatao,Mahatao,mahatao-020904,020904,4,20.417,121.95
020905,Sabtang,Sabtang,sabtang-020905,020905,6,20.333,121.867
020906,Uyugan,Uyugan,uyugan-020906,020906,4,20.35,121.933
