id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
143201,Balbalan,Balbalan,balbalan-143201,143201,14,17.45,121.15
143206,Lubuagan,Lubuagan,lubuagan-143206,143206,9,17.35,121.183
143208,Pasil,Pasil,pasil-143208,143208,14,17.383,121.15
143209,Pinukpuk,Pinukpuk,pinukpuk-143209,143209,23,17.6,121.367
143211,Rizal (Liwan),Rizal (Liwan),rizal-liwan-143211,143211,14,17.5,121.6
143213,Tabuk,Tabuk,tabuk-143213,143213,42,17.45,121.45833
143214,Tanudan,Tanudan,tanudan-143214,143214,16,17.3,121.233
143215,Tinglayan,Tinglayan,tinglayan-143215,143215,20,17.283,121.167
