id,name.local,name.en,name.slug,code.id,children_count.municipality,children_count.barangay,geo.lat,geo.lon
041000,Batangas,Batangas,batangas-041000,041000,34,1078,14.0316,121.1223
042100,Cavite,Cavite,cavite-042100,042100,23,829,14.5343,120.9567
043400,Laguna,Laguna,laguna-043400,043400,30,681,14.364,121.302
045600,Quezon,Quezon,quezon-045600,045600,41,1242,13.7957,121.9207
045800,Rizal,Rizal,rizal-045800,045800,14,188,14.5555,121.199
