id,name.local,name.en,name.slug,code.id,children_count.municipality,children_count.barangay,geo.lat,geo.lon
160200,Agusan del Norte,Agusan del Norte,agusan-del-norte-160200,160200,12,253,11.0905,123.6882
160300,Agusan del Sur,Agusan del Sur,agusan-del-sur-160300,160300,14,314,10.0469,124.4362
168500,Dinagat Islands,Dinagat Islands,dinagat-islands-168500,168500,7,100,10.8405,124.0229
166700,Surigao del Norte,Surigao del Norte,surigao-del-norte-166700,166700,21,335,10.5885,124.5472
166800,Surigao del Sur,Surigao del Sur,surigao-del-sur-166800,166800,19,309,9.8657,125.0553
