id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
112301,Asuncion (Saug),Asuncion (Saug),asuncion-saug-112301,112301,20,7.583,125.767
112323,Braulio E. Dujali,Braulio E. Dujali,braulio-e-dujali-112323,112323,5,7.45,125.683
112303,Carmen,Carmen,carmen-112303,112303,20,7.36056,125.70639
112317,Island Garden City Of Samal,Island Garden City Of Samal,island-garden-city-of-samal-112317,112317,46,7.0833,125.7167
112305,Kapalong,Kapalong,kapalong-112305,112305,14,7.75,125.5
112314,New Corella,New Corella,new-corella-112314,112314,20,7.583,125.833
112315,Panabo,Panabo,panabo-112315,112315,40,7.30833,125.68333
112324,San Isidro,San Isidro,san-isidro-112324,112324,13,7.75,125.733
112318,Santo Tomas,Santo Tomas,santo-tomas-112318,112318,19,7.533,125.617
112319,Tagum,Tagum,tagum-112319,112319,23,7.45,125.8
112322,Talaingod,Talaingod,talaingod-112322,112322,3,7.617,125.617
