id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
036901,Anao,Anao,anao-036901,036901,18,15.72889,120.62611
036902,Bamban,Bamban,bamban-036902,036902,15,15.283,120.567
036903,Camiling,Camiling,camiling-036903,036903,61,15.7,120.417
036904,Capas,Capas,capas-036904,036904,20,15.3275,120.59083
036905,Concepcion,Concepcion,concepcion-036905,036905,45,15.317,120.65
036906,Gerona,Gerona,gerona-036906,036906,44,15.6,120.6
036907,La Paz,La Paz,la-paz-036907,036907,21,15.44306,120.72889
036908,Mayantoc,Mayantoc,mayantoc-036908,036908,24,15.617,120.383
036909,Moncada,Moncada,moncada-036909,036909,37,15.733,120.567
036910,Paniqui,Paniqui,paniqui-036910,036910,35,15.667,120.583
036911,Pura,Pura,pura-036911,036911,16,15.625,120.65
036912,Ramos,Ramos,ramos-036912,036912,9,15.66667,120.64167
036913,San Clemente,San Clemente,san-clemente-036913,036913,12,15.717,120.367
036918,San Jose,San Jose,san-jose-036918,036918,13,15.4,120.333
036914,San Manuel,San Manuel,san-manuel-036914,036914,15,15.833,120.583
036915,Santa Ignacia,Santa Ignacia,santa-ignacia-036915,036915,24,15.617,120.433
036916,Tarlac,Tarlac,tarlac-036916,036916,76,15.467,120.583
036917,Victoria,Victoria,victoria-036917,036917,26,15.57806,120.68194
