id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
137501,Caloocan City,Caloocan City,caloocan-city-137501,137501,188,16.17,120.7802
137601,Las Piñas,Las Piñas,las-pias-137601,137601,20,14.1965,121.1925
137602,Makati,Makati,makati-137602,137602,33,14.3471,121.2538
137502,Malabon,Malabon,malabon-137502,137502,21,14.571,121.1507
137401,Mandaluyong,Mandaluyong,mandaluyong-137401,137401,27,14.5736,121.0303
133900,Manila,Manila,manila-133900,133900,897,16.1381,120.7863
137402,Marikina,Marikina,marikina-137402,137402,16,13.3311,121.9677
137603,Muntinlupa,Muntinlupa,muntinlupa-137603,137603,9,14.4046,121.049
137503,Navotas,Navotas,navotas-137503,137503,14,14.3238,121.2281
137604,Parañaque,Parañaque,paraaque-137604,137604,16,14.0339,121.2322
137605,Pasay City,Pasay City,pasay-city-137605,137605,201,16.17,120.7802
137403,Pasig,Pasig,pasig-137403,137403,30,14.3361,121.2804
137606,Pateros,Pateros,pateros-137606,137606,10,14.0655,121.7681
137404,Quezon City,Quezon City,quezon-city-137404,137404,142,14.3697,121.5626
137405,San Juan,San Juan,san-juan-137405,137405,21,14.2042,121.5334
137607,Taguig City,Taguig City,taguig-city-137607,137607,28,15.3034,121.0067
137504,Valenzuela,Valenzuela,valenzuela-137504,137504,33,15.5202,120.9553
