id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
124701,Alamada,Alamada,alamada-124701,124701,17,7.333,124.567
124717,Aleosan,Aleosan,aleosan-124717,124717,19,7.15,124.583
124715,Antipas,Antipas,antipas-124715,124715,13,7.25,125.05
124718,Arakan,Arakan,arakan-124718,124718,28,7.35,125.133
124716,Banisilan,Banisilan,banisilan-124716,124716,20,7.5,124.7
124702,Carmen,Carmen,carmen-124702,124702,28,9.217,125.967
124703,Kabacan,Kabacan,kabacan-124703,124703,24,7.117,124.817
124704,Kidapawan,Kidapawan,kidapawan-124704,124704,40,7.017,125.083
124705,Libungan,Libungan,libungan-124705,124705,20,7.25,124.517
124710,M'Lang,M'Lang,mlang-124710,124710,37,6.95,124.8833
124706,Magpet,Magpet,magpet-124706,124706,32,7.1,125.117
124707,Makilala,Makilala,makilala-124707,124707,38,6.967,125.083
124708,Matalam,Matalam,matalam-124708,124708,34,7.083,124.9
124709,Midsayap,Midsayap,midsayap-124709,124709,57,7.1917,124.533
124711,Pigkawayan,Pigkawayan,pigkawayan-124711,124711,40,7.283,124.433
124712,Pikit,Pikit,pikit-124712,124712,42,7.05,124.667
124713,President Roxas,President Roxas,president-roxas-124713,124713,25,7.15,125.05
124714,Tulunan,Tulunan,tulunan-124714,124714,29,6.833,124.883
