id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
086405001,Biasong,Biasong,biasong-086405001,086405001,6615,10.3814,125.2203
086405002,Bogasong,Bogasong,bogasong-086405002,086405002,6615,10.3,125.05
086405003,Cawayan,Cawayan,cawayan-086405003,086405003,6615,10.28,125.0639
086405004,Gakat,Gakat,gakat-086405004,086405004,6615,10.3647,125.0263
086405005,Jubas (Pob.),Jubas (Pob.),jubas-pob-086405005,086405005,6615,10.3,125.05
086405006,Magkasag,Magkasag,magkasag-086405006,086405006,6615,10.3,125.05
086405007,Mayuga,Mayuga,mayuga-086405007,086405007,6615,10.2833,125.0667
086405008,Nahaong,Nahaong,nahaong-086405008,086405008,6615,10.3,125.05
086405009,Nahulid,Nahulid,nahulid-086405009,086405009,6615,10.351,125.0311
086405010,Otikon,Otikon,otikon-086405010,086405010,6615,10.3,125.05
086405011,Pangi,Pangi,pangi-086405011,086405011,6615,10.3875,124.9312
086405012,Punta,Punta,punta-086405012,086405012,6615,10.2667,125.0667
086405013,Talisay (Pob.),Talisay (Pob.),talisay-pob-086405013,086405013,6615,10.3833,125.2
086405014,Tigbao,Tigbao,tigbao-086405014,086405014,6615,10.3136,125.0511
