id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
076101,Enrique Villanueva,Enrique Villanueva,enrique-villanueva-076101,076101,14,9.25,123.65
076102,Larena,Larena,larena-076102,076102,23,9.25,123.6
076103,Lazi,Lazi,lazi-076103,076103,18,9.13,123.63
076104,Maria,Maria,maria-076104,076104,22,9.2,123.65
076105,San Juan,San Juan,san-juan-076105,076105,15,9.17,123.5
076106,Siquijor,Siquijor,siquijor-076106,076106,42,9.22,123.52
