id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
142708,Aguinaldo,Aguinaldo,aguinaldo-142708,142708,16,16.783,121.317
142707,Alfonso Lista (Potia),Alfonso Lista (Potia),alfonso-lista-potia-142707,142707,20,16.9,121.517
142711,Asipulo,Asipulo,asipulo-142711,142711,9,16.6,121.05
142701,Banaue,Banaue,banaue-142701,142701,18,16.91889,121.05889
142709,Hingyon,Hingyon,hingyon-142709,142709,12,16.833,121.117
142702,Hungduan,Hungduan,hungduan-142702,142702,9,16.833,121
142703,Kiangan,Kiangan,kiangan-142703,142703,14,16.783,121.083
142704,Lagawe,Lagawe,lagawe-142704,142704,20,16.817,121.1
142705,Lamut,Lamut,lamut-142705,142705,18,16.65,121.225
142706,Mayoyao,Mayoyao,mayoyao-142706,142706,27,16.967,121.217
142710,Tinoc,Tinoc,tinoc-142710,142710,12,16.7,120.9
