id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
144402001,Abatan,Abatan,abatan-144402001,144402001,2621,16.8368,121.0664
144402002,Bagnen Oriente,Bagnen Oriente,bagnen-oriente-144402002,144402002,2621,17.0321,120.8912
144402003,Bagnen Proper,Bagnen Proper,bagnen-proper-144402003,144402003,2621,17.0321,120.8912
144402004,Balintaugan,Balintaugan,balintaugan-144402004,144402004,2621,16.9833,120.8667
144402005,Banao,Banao,banao-144402005,144402005,2621,16.9607,121.1079
144402006,Bila (Bua),Bila (Bua),bila-bua-144402006,144402006,2621,6.0272,125.2858
144402007,Guinzadan Central,Guinzadan Central,guinzadan-central-144402007,144402007,2621,7.07,125.6
144402008,Guinzadan Norte,Guinzadan Norte,guinzadan-norte-144402008,144402008,2621,7.85,123.45
144402009,Guinzadan Sur,Guinzadan Sur,guinzadan-sur-144402009,144402009,2621,16.983,120.867
144402010,Lagawa,Lagawa,lagawa-144402010,144402010,2621,16.983,120.867
144402011,Leseb,Leseb,leseb-144402011,144402011,2621,16.921,120.8763
144402012,Mabaay,Mabaay,mabaay-144402012,144402012,2621,16.9169,120.8874
144402013,Mayag,Mayag,mayag-144402013,144402013,2621,13.1686,123.3986
144402014,Monamon Norte,Monamon Norte,monamon-norte-144402014,144402014,2621,16.8833,120.8833
144402015,Monamon Sur,Monamon Sur,monamon-sur-144402015,144402015,2621,16.8833,120.8833
144402016,Mount Data,Mount Data,mount-data-144402016,144402016,2621,16.862,120.8744
144402018,Otucan Norte,Otucan Norte,otucan-norte-144402018,144402018,2621,17.0034,120.8837
144402019,Otucan Sur,Otucan Sur,otucan-sur-144402019,144402019,2621,17.0034,120.8837
144402020,Poblacion (Bauko),Poblacion (Bauko),poblacion-bauko-144402020,144402020,2621,14.33,121.08
144402021,Sadsadan,Sadsadan,sadsadan-144402021,144402021,2621,16.9333,120.8667
144402022,Sinto,Sinto,sinto-144402022,144402022,2621,16.8517,120.8591
144402023,Tapapan,Tapapan,tapapan-144402023,144402023,2621,16.983,120.867
