id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
160301,Bayugan,Bayugan,bayugan-160301,160301,43,8.717,125.75
160302,Bunawan,Bunawan,bunawan-160302,160302,10,8.167,126
160303,Esperanza,Esperanza,esperanza-160303,160303,47,8.683,125.65
160304,La Paz,La Paz,la-paz-160304,160304,15,8.267,125.8
160305,Loreto,Loreto,loreto-160305,160305,17,8.183,125.85
160306,Prosperidad,Prosperidad,prosperidad-160306,160306,32,8.6,125.917
160307,Rosario,Rosario,rosario-160307,160307,11,8.383,126
160308,San Francisco,San Francisco,san-francisco-160308,160308,27,8.5,125.983
160309,San Luis,San Luis,san-luis-160309,160309,25,8.47806,125.74389
160310,Santa Josefa,Santa Josefa,santa-josefa-160310,160310,11,7.983,126.033
160314,Sibagat,Sibagat,sibagat-160314,160314,24,8.817,125.7
160311,Talacogon,Talacogon,talacogon-160311,160311,16,8.45,125.783
160312,Trento,Trento,trento-160312,160312,16,8.05,126.067
160313,Veruela,Veruela,veruela-160313,160313,20,8.033,125.9
