id,name.local,name.en,name.slug,code.id,children_count.barangay,geo.lat,geo.lon
101801,Catarman,Catarman,catarman-101801,101801,14,9.133,124.683
101802,Guinsiliban,Guinsiliban,guinsiliban-101802,101802,7,9.1,124.783
101803,Mahinog,Mahinog,mahinog-101803,101803,13,9.15,124.783
101804,Mambajao,Mambajao,mambajao-101804,101804,15,9.25,124.717
101805,Sagay,Sagay,sagay-101805,101805,9,9.117,124.717
